datetime,open,high,low,close,volume
2022-07-25,230.5,239.1999969482422,229.35000610351562,234.14999389648438,18908420
2022-07-26,238.60000610351562,250.25,238.0500030517578,248.10000610351562,18318200
2022-07-27,236.4499969482422,238.0,212.35000610351562,217.35000610351562,25817980
2022-07-28,217.39999389648438,225.5,209.35000610351562,210.64999389648438,22513020
2022-07-29,207.35000610351562,210.35000610351562,197.25,199.14999389648438,23663860
2022-08-01,202.60000610351562,204.6999969482422,192.8000030517578,199.4499969482422,25078360
2022-08-02,204.0500030517578,206.0500030517578,193.3000030517578,201.39999389648438,28799640
2022-08-03,198.0,198.1999969482422,183.3000030517578,185.3000030517578,24865760
2022-08-04,184.9499969482422,188.6999969482422,181.89999389648438,182.5,23773880
2022-08-05,191.35000610351562,192.64999389648438,183.4499969482422,186.89999389648438,27334680
2022-08-08,185.25,191.39999389648438,178.8000030517578,188.75,24184020
2022-08-09,192.3000030517578,198.1999969482422,191.75,195.10000610351562,22179780
2022-08-10,181.4499969482422,186.10000610351562,178.39999389648438,179.14999389648438,21792140
2022-08-11,175.10000610351562,183.3000030517578,171.6999969482422,181.6999969482422,24696020
2022-08-12,178.5500030517578,180.75,171.14999389648438,171.4499969482422,18104040
2022-08-15,173.0,173.10000610351562,166.5,167.25,17785320
2022-08-16,168.85000610351562,173.25,165.25,168.4499969482422,21785940
2022-08-17,173.39999389648438,177.5500030517578,169.8000030517578,174.39999389648438,25454660
2022-08-18,174.5500030517578,177.14999389648438,171.1999969482422,173.1999969482422,18046840
2022-08-19,178.14999389648438,184.60000610351562,177.10000610351562,183.3000030517578,21468100
2022-08-22,190.9499969482422,199.3000030517578,190.4499969482422,197.6999969482422,21098140
2022-08-23,198.4499969482422,199.89999389648438,192.89999389648438,198.39999389648438,20778700
2022-08-24,199.35000610351562,200.5,193.14999389648438,196.6999969482422,16080600
2022-08-25,193.39999389648438,195.4499969482422,186.39999389648438,186.5,17322060
2022-08-26,186.9499969482422,209.5500030517578,184.8000030517578,209.3000030517578,33275700
2022-08-29,215.39999389648438,217.9499969482422,210.0,215.60000610351562,26614200
2022-08-30,212.10000610351562,228.4499969482422,210.8000030517578,222.64999389648438,31192040
2022-08-31,216.1999969482422,227.10000610351562,214.25,226.9499969482422,27131540
2022-09-01,232.89999389648438,241.39999389648438,225.8000030517578,226.60000610351562,33394000
2022-09-02,220.0500030517578,240.1999969482422,216.89999389648438,236.14999389648438,35535480
2022-09-06,235.39999389648438,246.89999389648438,233.0500030517578,241.4499969482422,29433620
2022-09-07,240.5500030517578,241.0500030517578,224.4499969482422,227.10000610351562,24423020
2022-09-08,231.89999389648438,235.0,220.5,223.4499969482422,30361480
2022-09-09,218.5500030517578,218.5500030517578,207.85000610351562,209.1999969482422,27190900
2022-09-12,206.0500030517578,206.75,200.85000610351562,201.5500030517578,23917280
2022-09-13,219.0500030517578,236.5500030517578,216.60000610351562,234.8000030517578,36144780
2022-09-14,231.9499969482422,236.25,226.9499969482422,229.1999969482422,29117300
2022-09-15,233.89999389648438,244.5,228.10000610351562,240.6999969482422,33251700
2022-09-16,249.35000610351562,254.4499969482422,244.1999969482422,245.60000610351562,35396840
2022-09-19,252.0500030517578,252.3000030517578,239.14999389648438,239.60000610351562,24249120
2022-09-20,245.85000610351562,251.14999389648438,239.60000610351562,245.39999389648438,23830700
2022-09-21,243.14999389648438,258.95001220703125,232.0500030517578,258.8999938964844,36141200
2022-09-22,263.1499938964844,271.75,260.20001220703125,268.3999938964844,30381580
2022-09-23,275.6499938964844,291.54998779296875,274.79998779296875,281.29998779296875,34756140
2022-09-26,283.1499938964844,287.5,269.29998779296875,284.8500061035156,32631080
2022-09-27,274.20001220703125,292.20001220703125,266.79998779296875,284.6499938964844,30065840
2022-09-28,284.8500061035156,289.70001220703125,263.8500061035156,268.3999938964844,27074600
2022-09-29,279.79998779296875,300.1000061035156,278.70001220703125,290.75,32208100
2022-09-30,294.1499938964844,306.75,280.79998779296875,306.6000061035156,31823140
2022-10-03,300.0,305.45001220703125,279.20001220703125,284.8500061035156,25261220
2022-10-04,267.6499938964844,267.75,255.8000030517578,258.29998779296875,27592140
2022-10-05,268.6000061035156,276.1499938964844,253.39999389648438,258.04998779296875,27684840
2022-10-06,261.3999938964844,265.75,252.6999969482422,264.8500061035156,26841420
2022-10-07,278.5,299.1000061035156,278.04998779296875,295.3500061035156,31071080
2022-10-10,294.5,313.1499938964844,293.29998779296875,304.6499938964844,28351160
2022-10-11,310.0,322.5,299.95001220703125,316.0,31469420
2022-10-12,314.45001220703125,319.70001220703125,307.3500061035156,316.75,25721620
2022-10-13,344.3999938964844,347.75,289.95001220703125,295.54998779296875,45133560
2022-10-14,287.3500061035156,323.70001220703125,285.25,321.8999938964844,33953300
2022-10-17,298.95001220703125,299.20001220703125,286.5,290.0,28078300
2022-10-18,266.54998779296875,291.6499938964844,264.3500061035156,282.95001220703125,33036440
2022-10-19,287.75,293.54998779296875,276.04998779296875,285.79998779296875,28925080
2022-10-20,289.20001220703125,294.3500061035156,272.5,290.95001220703125,29232380
2022-10-21,294.29998779296875,298.1499938964844,268.6000061035156,270.3999938964844,33272060
2022-10-24,269.54998779296875,280.3999938964844,258.5,261.20001220703125,29219500
2022-10-25,258.70001220703125,258.70001220703125,244.1999969482422,245.5500030517578,24176700
2022-10-26,260.25,262.79998779296875,245.89999389648438,261.6000061035156,32331560
2022-10-27,265.0,277.5,260.75,276.0,27392320
2022-10-28,278.1499938964844,278.45001220703125,249.25,250.89999389648438,29472820
2022-10-31,256.8999938964844,264.70001220703125,254.6999969482422,259.5,23093620
2022-11-01,249.6999969482422,268.54998779296875,248.0,267.45001220703125,23763300
2022-11-02,267.70001220703125,295.29998779296875,258.5,295.20001220703125,38528180
2022-11-03,304.25,314.04998779296875,299.29998779296875,312.25,27888040
2022-11-04,294.29998779296875,317.8500061035156,287.54998779296875,297.75,34629060
2022-11-07,294.20001220703125,301.6499938964844,286.1000061035156,288.29998779296875,19580140
2022-11-08,283.1000061035156,294.8999938964844,271.04998779296875,282.0,24914460
2022-11-09,287.95001220703125,302.70001220703125,285.3500061035156,301.8500061035156,24610160
2022-11-10,258.1499938964844,265.54998779296875,234.0,235.39999389648438,36263480
2022-11-11,235.3000030517578,238.6999969482422,220.10000610351562,221.85000610351562,27982060
2022-11-14,226.6999969482422,230.0,218.89999389648438,227.60000610351562,25369960
2022-11-15,211.39999389648438,226.4499969482422,208.9499969482422,218.35000610351562,37301200
2022-11-16,222.85000610351562,229.25,222.10000610351562,227.25,25989740
2022-11-17,238.35000610351562,238.75,225.4499969482422,228.9499969482422,26570360
2022-11-18,221.75,235.14999389648438,221.5,229.14999389648438,22245640
2022-11-21,232.75,238.35000610351562,229.75,236.1999969482422,19612260
2022-11-22,234.5500030517578,240.0,225.8000030517578,226.60000610351562,16006740
2022-11-23,226.35000610351562,226.85000610351562,218.10000610351562,219.6999969482422,19983460
2022-11-25,223.4499969482422,225.25,221.85000610351562,224.14999389648438,7459040
2022-11-28,229.0500030517578,236.3000030517578,224.10000610351562,234.14999389648438,16971760
2022-11-29,233.60000610351562,243.0500030517578,232.60000610351562,239.60000610351562,18770800
2022-11-30,238.9499969482422,241.14999389648438,206.60000610351562,206.89999389648438,30159980
2022-12-01,206.3000030517578,212.1999969482422,202.35000610351562,206.25,18663320
2022-12-02,217.14999389648438,217.64999389648438,206.85000610351562,208.9499969482422,24179920
2022-12-05,213.4499969482422,222.60000610351562,210.6999969482422,219.25,19189280
2022-12-06,219.89999389648438,236.4499969482422,219.5,232.89999389648438,21616640
2022-12-07,236.35000610351562,240.4499969482422,231.0,236.1999969482422,26445840
2022-12-08,232.85000610351562,238.25,225.5,228.0,22293880
2022-12-09,230.60000610351562,233.64999389648438,223.8000030517578,232.4499969482422,24725960
2022-12-12,232.0500030517578,234.75,223.64999389648438,223.85000610351562,17802480
2022-12-13,197.8000030517578,223.1999969482422,197.39999389648438,216.6999969482422,35911060
2022-12-14,218.0,229.0500030517578,210.5,222.14999389648438,31425660
2022-12-15,231.60000610351562,247.0,229.89999389648438,243.89999389648438,26629380
2022-12-16,246.0500030517578,255.60000610351562,241.89999389648438,251.1999969482422,23636480
2022-12-19,250.8000030517578,265.45001220703125,250.4499969482422,261.54998779296875,20205140
2022-12-20,265.6000061035156,270.25,257.5,262.6499938964844,19537080
2022-12-21,259.6499938964844,262.25,247.5,251.5,18764360
2022-12-22,259.6000061035156,281.29998779296875,259.1499938964844,268.75,22996620
2022-12-23,273.70001220703125,279.3999938964844,265.70001220703125,267.5,21839940
2022-12-27,269.75,280.8500061035156,269.29998779296875,279.04998779296875,18302880
2022-12-28,280.75,291.45001220703125,273.25,290.3500061035156,21022760
2022-12-29,281.20001220703125,283.70001220703125,266.3500061035156,269.29998779296875,16559320
2022-12-30,278.29998779296875,282.29998779296875,269.79998779296875,270.04998779296875,17176400
2023-01-03,262.95001220703125,282.8500061035156,258.3999938964844,275.75,17137340
2023-01-04,269.20001220703125,281.95001220703125,266.54998779296875,272.04998779296875,23562160
2023-01-05,277.45001220703125,285.95001220703125,276.8999938964844,284.6499938964844,20265960
2023-01-06,279.6000061035156,289.20001220703125,257.6499938964844,262.0,25597620
2023-01-09,255.6999969482422,258.3500061035156,242.64999389648438,256.3999938964844,20728380
2023-01-10,259.6499938964844,261.1000061035156,249.85000610351562,250.14999389648438,19410360
2023-01-11,247.1999969482422,249.39999389648438,237.0,237.3000030517578,17342520
2023-01-12,236.35000610351562,247.4499969482422,231.14999389648438,233.6999969482422,32179620
2023-01-13,240.25,241.1999969482422,228.4499969482422,229.0500030517578,19872420
2023-01-17,229.8000030517578,232.60000610351562,224.60000610351562,228.10000610351562,16923900
2023-01-18,224.0,237.3000030517578,220.25,236.6999969482422,24557320
2023-01-19,241.3000030517578,247.25,238.35000610351562,244.10000610351562,22424520
2023-01-20,239.8000030517578,242.64999389648438,223.35000610351562,223.9499969482422,21708480
2023-01-23,222.1999969482422,223.9499969482422,206.3000030517578,209.1999969482422,24107240
2023-01-24,213.0,214.10000610351562,208.0500030517578,210.64999389648438,19163040
2023-01-25,220.8000030517578,226.4499969482422,210.75,212.10000610351562,27207540
2023-01-26,204.5500030517578,210.64999389648438,199.60000610351562,199.9499969482422,24497700
2023-01-27,202.85000610351562,203.0500030517578,190.0,194.25,25240460
2023-01-30,200.8000030517578,206.60000610351562,197.85000610351562,206.0,24035320
2023-01-31,205.85000610351562,206.14999389648438,196.5,196.8000030517578,19821180
2023-02-01,197.25,201.39999389648438,179.14999389648438,184.1999969482422,38739160
2023-02-02,172.25,173.75,161.0,165.0500030517578,43268340
2023-02-03,175.35000610351562,176.0,163.60000610351562,173.35000610351562,42501600
2023-02-06,178.0,180.1999969482422,173.9499969482422,177.89999389648438,25506060
2023-02-07,178.1999969482422,180.1999969482422,164.89999389648438,166.89999389648438,38997180
2023-02-08,169.14999389648438,177.0,167.5500030517578,175.8000030517578,28936900
2023-02-09,168.35000610351562,183.35000610351562,168.0,180.64999389648438,30954300
2023-02-10,184.85000610351562,188.8000030517578,181.0500030517578,184.35000610351562,31884680
2023-02-13,181.8000030517578,184.10000610351562,174.5,175.5,21754060
2023-02-14,178.5500030517578,181.9499969482422,170.10000610351562,171.8000030517578,41287180
2023-02-15,175.10000610351562,176.1999969482422,167.6999969482422,167.89999389648438,24253540
2023-02-16,175.9499969482422,177.89999389648438,169.25,177.5,31820720
2023-02-17,181.64999389648438,186.89999389648438,180.14999389648438,181.4499969482422,30034360
2023-02-21,188.60000610351562,194.75,186.0,194.35000610351562,25105300
2023-02-22,193.35000610351562,197.5,189.9499969482422,194.1999969482422,28246160
2023-02-23,187.0,197.75,186.64999389648438,189.25,27110140
2023-02-24,199.14999389648438,202.35000610351562,196.75,198.9499969482422,31100360
2023-02-27,192.3000030517578,195.89999389648438,189.4499969482422,194.64999389648438,22261620
2023-02-28,196.10000610351562,196.75,190.5,195.64999389648438,21817060
2023-03-01,196.25,202.39999389648438,194.89999389648438,200.35000610351562,27092220
2023-03-02,205.89999389648438,206.5,193.89999389648438,195.64999389648438,25170900
2023-03-03,192.14999389648438,193.1999969482422,183.10000610351562,183.64999389648438,22042400
2023-03-06,181.35000610351562,183.39999389648438,175.75,183.0,23378960
2023-03-07,183.0500030517578,191.0,181.3000030517578,189.8000030517578,31657760
2023-03-08,189.10000610351562,192.6999969482422,185.89999389648438,187.0500030517578,26522560
2023-03-09,186.3000030517578,198.64999389648438,181.39999389648438,197.25,32583640
2023-03-10,196.85000610351562,207.6999969482422,193.75,205.39999389648438,54211920
2023-03-13,209.5,212.85000610351562,193.0,200.9499969482422,50442060
2023-03-14,193.64999389648438,195.39999389648438,186.10000610351562,187.3000030517578,35104300
2023-03-15,192.35000610351562,195.14999389648438,183.8000030517578,184.64999389648438,43552660
2023-03-16,186.60000610351562,187.85000610351562,169.39999389648438,170.10000610351562,34788360
2023-03-17,170.25,175.89999389648438,166.1999969482422,172.4499969482422,33026340
2023-03-20,173.75,177.5500030517578,170.3000030517578,170.85000610351562,23279500
2023-03-21,167.60000610351562,170.1999969482422,162.8000030517578,163.6999969482422,21052760
2023-03-22,162.8000030517578,169.5,154.89999389648438,169.3000030517578,35937020
2023-03-23,163.14999389648438,168.0,156.10000610351562,163.4499969482422,37973600
2023-03-24,164.25,167.9499969482422,161.5500030517578,161.6999969482422,29678600
2023-03-27,160.64999389648438,166.4499969482422,158.9499969482422,165.0500030517578,21926120
2023-03-28,166.10000610351562,171.60000610351562,166.10000610351562,167.75,22006280
2023-03-29,161.6999969482422,163.10000610351562,157.6999969482422,158.8000030517578,24026080
2023-03-30,155.10000610351562,157.0500030517578,153.39999389648438,154.39999389648438,23068340
2023-03-31,154.14999389648438,154.5500030517578,146.4499969482422,146.8000030517578,27965060
2023-04-03,149.75,151.64999389648438,147.5,147.8000030517578,22209620
2023-04-04,147.35000610351562,151.1999969482422,145.89999389648438,149.35000610351562,22491100
2023-04-05,151.10000610351562,156.75,150.85000610351562,154.1999969482422,23719080
2023-04-06,156.6999969482422,158.75,150.39999389648438,151.0500030517578,23120760
2023-04-10,155.4499969482422,158.0,151.35000610351562,151.4499969482422,17587840
2023-04-11,151.5500030517578,155.14999389648438,151.4499969482422,154.39999389648438,17638140
2023-04-12,151.60000610351562,159.3000030517578,150.6999969482422,158.4499969482422,29122760
2023-04-13,156.10000610351562,156.35000610351562,148.75,149.5,24712880
2023-04-14,151.75,154.5500030517578,147.89999389648438,150.35000610351562,28320700
2023-04-17,151.0500030517578,153.9499969482422,149.5500030517578,150.14999389648438,19340980
2023-04-18,147.10000610351562,151.85000610351562,146.5,150.10000610351562,18288220
2023-04-19,153.64999389648438,153.8000030517578,148.85000610351562,150.35000610351562,20385860
2023-04-20,154.85000610351562,155.89999389648438,149.8000030517578,154.0500030517578,28336400
2023-04-21,154.6999969482422,157.35000610351562,152.5,153.64999389648438,23249060
2023-04-24,154.0500030517578,157.89999389648438,152.0500030517578,154.64999389648438,21778260
2023-04-25,157.14999389648438,163.64999389648438,156.1999969482422,163.4499969482422,26217440
2023-04-26,158.10000610351562,161.4499969482422,155.75,160.75,26303980
2023-04-27,154.89999389648438,155.9499969482422,146.89999389648438,147.8000030517578,28396300
2023-04-28,148.10000610351562,149.6999969482422,144.60000610351562,144.8000030517578,27662600
2023-05-01,145.39999389648438,146.75,143.39999389648438,145.25,18039540
2023-05-02,145.4499969482422,151.5,145.0,149.0500030517578,27511740
2023-05-03,148.6999969482422,152.25,144.89999389648438,152.10000610351562,30527060
2023-05-04,152.64999389648438,155.4499969482422,150.9499969482422,153.89999389648438,27874420
2023-05-05,150.6999969482422,151.25,143.0,144.1999969482422,22364600
2023-05-08,144.9499969482422,146.39999389648438,142.75,143.1999969482422,15261100
2023-05-09,145.5500030517578,146.4499969482422,144.35000610351562,146.0,14240580
2023-05-10,142.6999969482422,146.10000610351562,140.10000610351562,141.35000610351562,27773520
2023-05-11,140.8000030517578,142.85000610351562,139.39999389648438,140.1999969482422,21977340
2023-05-12,139.5500030517578,144.4499969482422,139.0,141.6999969482422,20297240
2023-05-15,141.14999389648438,143.1999969482422,139.1999969482422,139.5,17349300
2023-05-16,140.5500030517578,140.5500030517578,136.85000610351562,139.0500030517578,19944700
2023-05-17,137.8000030517578,139.3000030517578,133.3000030517578,134.0500030517578,22484880
2023-05-18,133.75,133.8000030517578,126.55000305175781,126.9000015258789,29271580
2023-05-19,126.6500015258789,128.9499969482422,125.80000305175781,127.80000305175781,23163840
2023-05-22,128.0500030517578,128.10000610351562,125.30000305175781,126.5,15982140
2023-05-23,128.5,131.8000030517578,127.25,131.35000610351562,22287780
2023-05-24,133.75,135.9499969482422,131.9499969482422,133.35000610351562,26188180
2023-05-25,124.5999984741211,127.6500015258789,122.4000015258789,124.0,29795760
2023-05-26,122.9000015258789,123.0,113.5999984741211,114.55000305175781,32864700
2023-05-30,110.25,114.4000015258789,109.0999984741211,112.94999694824219,27626560
2023-05-31,114.5999984741211,116.4000015258789,112.5999984741211,115.30000305175781,25786840
2023-06-01,115.3499984741211,116.44999694824219,109.75,111.0999984741211,23540000
2023-06-02,109.44999694824219,111.19999694824219,107.55000305175781,108.69999694824219,23727540
2023-06-05,108.8499984741211,109.44999694824219,106.0999984741211,108.5,24802800
2023-06-06,109.0999984741211,110.4000015258789,107.69999694824219,108.5999984741211,18680660
2023-06-07,108.4000015258789,114.80000305175781,106.55000305175781,114.19999694824219,28169480
2023-06-08,114.05000305175781,114.30000305175781,109.5999984741211,110.25,21360400
2023-06-09,108.80000305175781,110.30000305175781,105.94999694824219,108.94999694824219,23687860
2023-06-12,107.4000015258789,108.30000305175781,103.30000305175781,103.44999694824219,20814080
2023-06-13,101.05000305175781,103.9000015258789,100.3499984741211,101.0999984741211,28266780
2023-06-14,101.0999984741211,103.5,98.69999694824219,98.9000015258789,32965940
2023-06-15,100.1500015258789,100.6500015258789,94.30000305175781,95.6500015258789,33421280
2023-06-16,93.75,97.80000305175781,93.6500015258789,97.44999694824219,25524500
2023-06-20,98.69999694824219,100.30000305175781,96.75,97.8499984741211,22267260
2023-06-21,97.55000305175781,101.30000305175781,97.19999694824219,100.44999694824219,25011740
2023-06-22,101.75,102.0999984741211,97.05000305175781,97.0999984741211,23788920
2023-06-23,100.4000015258789,101.5,98.19999694824219,100.0999984741211,25162840
2023-06-26,100.55000305175781,104.19999694824219,98.25,104.05000305175781,21939420
2023-06-27,102.8499984741211,103.5,98.19999694824219,98.9000015258789,23688680
2023-06-28,100.3499984741211,100.44999694824219,96.69999694824219,98.25,26450440
2023-06-29,98.6500015258789,100.4000015258789,98.0999984741211,99.0,22795340
2023-06-30,96.05000305175781,96.3499984741211,93.6500015258789,94.55000305175781,24162900
2023-07-03,94.0999984741211,94.94999694824219,93.44999694824219,93.94999694824219,8481380
2023-07-05,95.19999694824219,95.19999694824219,92.6500015258789,93.94999694824219,17530140
2023-07-06,96.94999694824219,98.5,95.9000015258789,96.19999694824219,20976840
2023-07-07,96.5,97.44999694824219,93.94999694824219,97.25,19509480
2023-07-10,97.55000305175781,99.5999984741211,96.6500015258789,97.1500015258789,19254780
2023-07-11,96.9000015258789,98.6500015258789,95.44999694824219,95.80000305175781,17734120
2023-07-12,92.5999984741211,94.19999694824219,91.1500015258789,92.19999694824219,26583720
2023-07-13,89.94999694824219,90.4000015258789,87.05000305175781,87.69999694824219,23179480
2023-07-14,87.4000015258789,88.4000015258789,85.1500015258789,87.75,24170480
2023-07-17,87.3499984741211,87.6500015258789,84.75,85.4000015258789,17158280
2023-07-18,85.8499984741211,87.1500015258789,82.3499984741211,83.30000305175781,23666480
2023-07-19,82.6500015258789,84.30000305175781,81.9000015258789,83.30000305175781,23974220
2023-07-20,85.5,90.0,84.5,89.25,29484160
2023-07-21,87.5999984741211,90.44999694824219,87.05000305175781,90.1500015258789,26567560
2023-07-24,89.5,91.1500015258789,88.75,89.69999694824219,16723140
2023-07-25,89.25,89.30000305175781,86.75,87.9000015258789,16743320
2023-07-26,88.75,90.5,87.6500015258789,88.80000305175781,24427700
2023-07-27,85.05000305175781,90.5999984741211,83.9000015258789,89.6500015258789,33173080
2023-07-28,86.75,87.0999984741211,84.05000305175781,84.80000305175781,31250700
2023-07-31,84.6500015258789,85.5999984741211,83.9000015258789,84.55000305175781,17238920
2023-08-01,85.6500015258789,86.75,84.80000305175781,85.30000305175781,21234440
2023-08-02,87.75,91.8499984741211,87.69999694824219,90.9000015258789,35149260
2023-08-03,92.9000015258789,93.0,89.94999694824219,91.5999984741211,28006940
2023-08-04,90.1500015258789,93.25,88.44999694824219,92.8499984741211,32165220
2023-08-07,91.5999984741211,93.3499984741211,90.5,90.55000305175781,21629920
2023-08-08,92.5,95.25,92.5,92.94999694824219,23970020
2023-08-09,92.75,96.6500015258789,92.6500015258789,96.0,28504400
2023-08-10,93.75,96.8499984741211,91.05000305175781,95.6500015258789,35500860
2023-08-11,97.80000305175781,98.75,96.19999694824219,97.55000305175781,26865660
2023-08-14,98.25,98.8499984741211,94.25,94.30000305175781,26686460
2023-08-15,95.1500015258789,97.9000015258789,94.5,97.30000305175781,23359000
2023-08-16,97.8499984741211,100.5999984741211,96.5999984741211,100.5,27358820
2023-08-17,99.44999694824219,104.30000305175781,99.19999694824219,103.9000015258789,29268240
2023-08-18,106.9000015258789,107.4000015258789,103.25,104.4000015258789,32886180
2023-08-21,103.1500015258789,103.5999984741211,98.80000305175781,99.3499984741211,26818820
2023-08-22,97.3499984741211,100.44999694824219,97.25,99.9000015258789,23879540
2023-08-23,98.94999694824219,99.1500015258789,94.30000305175781,95.1500015258789,26474560
2023-08-24,92.5999984741211,101.5999984741211,92.5,101.55000305175781,30493220
2023-08-25,100.80000305175781,103.75,97.6500015258789,99.0999984741211,42804560
2023-08-28,96.75,99.0,96.1500015258789,96.9000015258789,22130720
2023-08-29,97.1500015258789,97.4000015258789,90.3499984741211,90.69999694824219,27353080
2023-08-30,90.55000305175781,91.3499984741211,88.75,89.1500015258789,23872160
2023-08-31,89.30000305175781,89.30000305175781,87.25,88.55000305175781,20754940
2023-09-01,86.8499984741211,89.94999694824219,86.55000305175781,88.8499984741211,22689860
2023-09-05,89.5,90.1500015258789,87.69999694824219,88.5999984741211,17754480
2023-09-06,89.1500015258789,92.4000015258789,88.94999694824219,90.9000015258789,24212480
2023-09-07,94.4000015258789,95.19999694824219,92.5,93.05000305175781,23693340
2023-09-08,93.1500015258789,93.5,91.0,92.69999694824219,19795060
2023-09-11,90.44999694824219,91.94999694824219,89.0999984741211,89.44999694824219,19246580
2023-09-12,90.69999694824219,92.75,89.75,92.44999694824219,19138340
